Date/Time	Device Serial number	Reason	Detected gas	IMS_rel1	IMS_rel2	IMS_rel3	IMS_rel4	IMS_rel5	IMS_rel6	IMS_rel7	IMS_rel8	IMS_rel9	IMS_rel10	IMS_rel11	IMS_rel12	IMS_rel13	IMS_rel14	IMS_rel15	IMS_rel16	IMS_rel sum	SCCell_rel	Humidity	CellTemp	ExtTemp	Flow	SCCell2_rel	IMS_abs1	IMS_abs2	IMS_abs3	IMS_abs4	IMS_abs5	IMS_abs6	IMS_abs7	IMS_abs8	IMS_abs9	IMS_abs10	IMS_abs11	IMS_abs12	IMS_abs13	IMS_abs14	IMS_abs15	IMS_abs16	IMS_abs sum	SCCell_abs	SCCell2_abs	BattVoltage	PumpPWM	AbsoluteHumidity	ScCell1R_abs	ScCell2R_abs	FlowSensorVoltage(V)	FlowSensorVal(l/min)	MOS1_HeaterResistance(ohm)	MOS1_SensorResistance(ohm)	MOS1_HeaterVoltage(V)	MOS2_HeaterResistance(ohm)	MOS2_SensorResistance(ohm)	MOS2_HeaterVoltage(V)	MOS3_HeaterResistance(ohm)	MOS3_SensorResistance(ohm)	CAL/MOS3_HeaterVoltage(V)	FET_SensorVoltage(V)	AirPressure(mBar)	MOS1_SensorResistance_Rel(R/R0)	MOS2_SensorResistance_Rel(R/R0)	MOS3_SensorResistance_Rel(R/R0)	FET_SensorVoltage_Rel(V)	CAL/MOS3_HeaterVoltage_Rel(V)	TempSP(C)	Status	Status2	ImsArmMeasStatus	IMSFlow(l/min)	FET_SensorTempVoltage(V)	MeasCount	ScCellFilterLen	MassFlowOffset	MicroSensorA_Age	FET_Age	MOS3_Age
24.03.2024 13:47:32	CPi10006367	All samples logged		0.340	0.340	-0.140	-0.100	-0.020	-0.020	0.000	0.000	0.000	0.100	0.140	0.040	0.020	0.000	0.000	0.000	1.260	-0.005	24.684	26.460	21.908	1.301	-0.003	106.109	119.896	68.856	24.047	6.393	1.924	0.862	0.000	-102.662	-120.157	-74.026	-20.380	-3.126	0.080	0.521	0.000	649.040	1.501	0.700	3.998	232	6.166	13009	17820	3.681	1.297	690	16533	1.965	743	301335	2.438	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.213	0	0	1	1.288	0.000	96	160	0.067	721	1	1
24.03.2024 13:47:33	CPi10006367	All samples logged		0.320	0.300	-0.140	-0.120	-0.020	-0.020	0.000	0.000	0.020	0.080	0.060	0.040	0.020	0.000	0.000	0.000	1.140	-0.006	24.684	26.460	22.061	1.297	-0.003	106.089	119.856	68.856	24.027	6.393	1.924	0.862	0.000	-102.642	-120.177	-74.106	-20.380	-3.126	0.080	0.521	0.000	649.040	1.501	0.700	3.998	233	6.165	13020	17828	3.681	1.301	690	16656	1.965	743	303467	2.438	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	25.908	0	0	1	1.288	0.000	97	160	0.067	721	1	1
24.03.2024 13:47:34	CPi10006367	All samples logged		0.340	0.340	-0.160	-0.140	-0.040	-0.020	0.000	0.000	-0.040	0.080	0.100	0.040	0.020	0.000	0.020	0.000	1.340	-0.007	24.684	26.470	22.061	1.301	-0.004	106.109	119.896	68.836	24.007	6.373	1.924	0.862	0.000	-102.703	-120.177	-74.066	-20.380	-3.126	0.080	0.541	0.000	649.080	1.500	0.700	3.998	233	6.165	13032	17838	3.681	1.298	690	16650	1.965	743	301597	2.438	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.061	0	0	1	1.284	0.000	98	160	0.067	721	1	1
24.03.2024 13:47:35	CPi10006367	All samples logged		0.400	0.400	-0.120	-0.140	-0.040	-0.020	0.000	0.000	-0.020	0.140	0.100	0.020	0.020	0.000	0.020	0.000	1.440	-0.008	24.648	26.470	22.061	1.298	-0.004	106.169	119.957	68.876	24.007	6.373	1.924	0.862	0.000	-102.682	-120.117	-74.066	-20.400	-3.126	0.080	0.541	0.000	649.180	1.498	0.699	3.998	233	6.168	13047	17850	3.680	1.300	690	16703	1.965	743	301622	2.438	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.061	0	0	1	1.284	0.000	99	160	0.067	721	1	1
24.03.2024 13:47:36	CPi10006367	All samples logged		0.440	0.520	-0.060	-0.140	-0.040	-0.020	0.000	0.000	0.060	0.200	0.080	0.020	0.020	0.000	0.020	0.000	1.620	-0.009	24.611	26.470	22.213	1.300	-0.004	106.209	120.077	68.936	24.007	6.373	1.924	0.862	0.000	-102.602	-120.057	-74.086	-20.400	-3.126	0.080	0.541	0.000	649.280	1.497	0.699	3.998	233	6.159	13060	17865	3.682	1.298	690	16742	1.965	743	302812	2.438	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.061	0	0	1	1.284	0.000	100	160	0.067	721	1	1
24.03.2024 13:47:37	CPi10006367	All samples logged		0.500	0.560	-0.060	-0.180	-0.040	-0.020	0.020	0.000	0.100	0.180	0.060	-0.020	0.000	0.000	0.020	0.000	1.760	-0.010	24.611	26.460	22.061	1.298	-0.005	106.270	120.117	68.936	23.967	6.373	1.924	0.882	0.000	-102.562	-120.077	-74.106	-20.440	-3.146	0.080	0.541	0.000	649.421	1.496	0.698	3.998	234	6.150	13074	17879	3.680	1.298	690	16817	1.966	743	304110	2.437	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.213	0	0	1	1.283	0.000	101	160	0.066	721	1	1
24.03.2024 13:47:38	CPi10006367	All samples logged		0.600	0.540	-0.100	-0.160	-0.040	-0.020	0.020	0.000	0.140	0.180	0.000	-0.060	0.000	0.000	0.020	0.000	1.880	-0.011	24.611	26.460	22.061	1.298	-0.005	106.370	120.097	68.896	23.987	6.373	1.924	0.882	0.000	-102.522	-120.077	-74.166	-20.480	-3.146	0.080	0.541	0.000	649.541	1.495	0.698	3.998	234	6.146	13086	17890	3.684	1.302	690	16869	1.965	743	303408	2.437	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.061	0	0	1	1.283	0.000	102	160	0.066	721	1	1
24.03.2024 13:47:39	CPi10006367	All samples logged		0.660	0.540	-0.100	-0.180	-0.040	-0.020	0.020	0.000	0.120	0.200	0.000	-0.060	0.000	0.000	0.020	0.000	1.960	-0.012	24.574	26.460	22.213	1.302	-0.006	106.430	120.097	68.896	23.967	6.373	1.924	0.882	0.000	-102.542	-120.057	-74.166	-20.480	-3.146	0.080	0.541	0.000	649.581	1.494	0.698	3.998	233	6.146	13101	17902	3.685	1.302	690	16946	1.965	743	304996	2.437	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.061	0	0	1	1.279	0.000	103	160	0.066	721	1	1
24.03.2024 13:47:40	CPi10006367	All samples logged		0.720	0.560	-0.120	-0.200	-0.040	-0.020	0.020	0.000	0.120	0.240	0.000	-0.080	0.000	0.000	0.020	0.000	2.140	-0.014	24.536	26.440	22.061	1.302	-0.006	106.490	120.117	68.876	23.947	6.373	1.924	0.882	0.000	-102.542	-120.017	-74.166	-20.500	-3.146	0.080	0.541	0.000	649.601	1.493	0.697	3.998	233	6.137	13116	17913	3.681	1.300	690	16966	1.965	743	302773	2.437	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.213	0	0	1	1.277	0.000	104	160	0.066	721	1	1
24.03.2024 13:47:41	CPi10006367	All samples logged		0.820	0.680	-0.100	-0.220	-0.060	-0.020	0.020	0.000	0.120	0.220	0.040	-0.020	0.000	0.000	0.020	0.000	2.340	-0.015	24.536	26.440	22.213	1.300	-0.007	106.590	120.237	68.896	23.927	6.353	1.924	0.882	0.000	-102.542	-120.037	-74.126	-20.440	-3.146	0.080	0.541	0.000	649.721	1.492	0.697	3.998	233	6.121	13130	17927	3.680	1.297	690	17018	1.964	743	302961	2.437	0	0	0.000	0.000	976	0.000	0.000	0.000	0.000	0.000	26.061	0	0	1	1.277	0.000	105	160	0.066	721	1	1
