Date/Time	Device Serial number	Reason	Detected gas	IMS_rel1	IMS_rel2	IMS_rel3	IMS_rel4	IMS_rel5	IMS_rel6	IMS_rel7	IMS_rel8	IMS_rel9	IMS_rel10	IMS_rel11	IMS_rel12	IMS_rel13	IMS_rel14	IMS_rel15	IMS_rel16	IMS_rel sum	SCCell_rel	Humidity	CellTemp	ExtTemp	Flow	SCCell2_rel	IMS_abs1	IMS_abs2	IMS_abs3	IMS_abs4	IMS_abs5	IMS_abs6	IMS_abs7	IMS_abs8	IMS_abs9	IMS_abs10	IMS_abs11	IMS_abs12	IMS_abs13	IMS_abs14	IMS_abs15	IMS_abs16	IMS_abs sum	SCCell_abs	SCCell2_abs	BattVoltage	PumpPWM	AbsoluteHumidity	ScCell1R_abs	ScCell2R_abs	FlowSensorVoltage(V)	FlowSensorVal(l/min)	MOS1_HeaterResistance(ohm)	MOS1_SensorResistance(ohm)	MOS1_HeaterVoltage(V)	MOS2_HeaterResistance(ohm)	MOS2_SensorResistance(ohm)	MOS2_HeaterVoltage(V)	MOS3_HeaterResistance(ohm)	MOS3_SensorResistance(ohm)	CAL/MOS3_HeaterVoltage(V)	FET_SensorVoltage(V)	AirPressure(mBar)	MOS1_SensorResistance_Rel(R/R0)	MOS2_SensorResistance_Rel(R/R0)	MOS3_SensorResistance_Rel(R/R0)	FET_SensorVoltage_Rel(V)	CAL/MOS3_HeaterVoltage_Rel(V)	TempSP(C)	Status	Status2	ImsArmMeasStatus	IMSFlow(l/min)	FET_SensorTempVoltage(V)	MeasCount	ScCellFilterLen	MassFlowOffset	MicroSensorA_Age	FET_Age	MOS3_Age
05.12.2023 13:09:52	CPi10006367	All samples logged		0.360	0.560	-0.100	-0.200	-0.120	-0.020	-0.020	0.000	-0.300	-0.260	-0.080	0.180	0.060	0.020	0.000	0.000	2.280	-0.025	21.408	24.540	21.145	1.301	-0.012	106.250	121.760	74.226	28.156	8.397	2.705	1.082	0.000	-102.382	-120.377	-79.437	-26.412	-5.190	-0.381	0.421	0.000	677.175	1.527	0.611	4.027	249	4.810	12698	20858	3.762	1.300	688	7500	1.951	741	200980	2.428	0	0	0.000	0.000	997	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.298	0.000	140	160	0.016	409	2	2
05.12.2023 13:09:53	CPi10006367	All samples logged		0.360	0.480	-0.160	-0.220	-0.120	-0.020	-0.020	0.000	-0.380	-0.300	-0.060	0.240	0.060	0.020	0.000	0.000	2.440	-0.026	21.410	24.580	21.145	1.300	-0.013	106.250	121.680	74.166	28.135	8.397	2.705	1.082	0.000	-102.462	-120.417	-79.417	-26.352	-5.190	-0.381	0.421	0.000	677.055	1.525	0.610	4.027	249	4.802	12719	20885	3.762	1.299	688	7553	1.951	741	197586	2.427	0	0	0.000	0.000	996	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.298	0.000	141	160	0.016	409	2	2
05.12.2023 13:09:54	CPi10006367	All samples logged		0.440	0.460	-0.220	-0.240	-0.140	-0.040	-0.020	0.000	-0.360	-0.340	-0.140	0.220	0.060	0.020	0.000	0.000	2.700	-0.028	21.411	24.590	21.145	1.299	-0.014	106.330	121.660	74.106	28.115	8.377	2.685	1.082	0.000	-102.442	-120.458	-79.497	-26.372	-5.190	-0.381	0.421	0.000	677.115	1.524	0.609	4.027	250	4.813	12738	20912	3.763	1.299	688	7591	1.952	740	200325	2.427	0	0	0.000	0.000	996	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.298	0.000	142	160	0.016	409	2	2
05.12.2023 13:09:55	CPi10006367	All samples logged		0.480	0.540	-0.260	-0.260	-0.160	-0.040	-0.020	0.000	-0.360	-0.320	-0.080	0.220	0.060	0.020	0.000	0.000	2.820	-0.030	21.339	24.620	20.992	1.299	-0.014	106.370	121.740	74.066	28.095	8.356	2.685	1.082	0.000	-102.442	-120.438	-79.437	-26.372	-5.190	-0.381	0.421	0.000	677.075	1.522	0.609	4.027	249	4.816	12757	20934	3.761	1.300	688	7605	1.951	741	200381	2.428	0	0	0.000	0.000	996	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.298	0.000	143	160	0.016	409	2	2
05.12.2023 13:09:56	CPi10006367	All samples logged		0.460	0.500	-0.300	-0.280	-0.160	-0.040	-0.020	0.000	-0.400	-0.360	0.000	0.240	0.080	0.020	0.000	0.000	2.860	-0.031	21.341	24.650	21.145	1.300	-0.015	106.350	121.700	74.026	28.075	8.356	2.685	1.082	0.000	-102.482	-120.478	-79.356	-26.352	-5.170	-0.381	0.421	0.000	676.915	1.521	0.608	4.027	250	4.808	12775	20955	3.760	1.302	688	7674	1.951	741	202591	2.428	0	0	0.000	0.000	996	0.000	0.000	0.000	0.000	0.000	24.992	0	0	1	1.298	0.000	144	160	0.016	409	2	2
05.12.2023 13:09:57	CPi10006367	All samples logged		0.460	0.460	-0.360	-0.320	-0.160	-0.040	-0.020	0.000	-0.480	-0.380	0.020	0.260	0.080	0.020	0.000	0.000	3.060	-0.032	21.306	24.680	20.992	1.302	-0.015	106.350	121.660	73.966	28.035	8.356	2.685	1.082	0.000	-102.562	-120.498	-79.336	-26.332	-5.170	-0.381	0.421	0.000	676.835	1.519	0.608	4.027	249	4.817	12791	20980	3.765	1.301	688	7713	1.952	741	201362	2.428	0	0	0.000	0.000	996	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.298	0.000	145	160	0.016	409	2	2
05.12.2023 13:09:58	CPi10006367	All samples logged		0.440	0.400	-0.420	-0.360	-0.180	-0.040	-0.020	0.000	-0.360	-0.240	0.000	0.240	0.080	0.020	0.000	0.000	2.800	-0.034	21.272	24.720	20.992	1.301	-0.016	106.330	121.600	73.906	27.995	8.336	2.685	1.082	0.000	-102.442	-120.357	-79.356	-26.352	-5.170	-0.381	0.421	0.000	676.414	1.518	0.607	4.027	248	4.817	12806	21004	3.763	1.299	688	7751	1.951	741	202102	2.427	0	0	0.000	0.000	996	0.000	0.000	0.000	0.000	0.000	24.992	0	0	1	1.299	0.000	146	160	0.016	409	2	2
05.12.2023 13:09:59	CPi10006367	All samples logged		0.580	0.500	-0.400	-0.380	-0.180	-0.040	-0.020	0.000	-0.280	-0.140	0.080	0.260	0.080	0.020	0.000	0.000	2.960	0.000	21.200	24.740	20.992	1.299	0.000	106.470	121.700	73.926	27.975	8.336	2.685	1.082	0.000	-102.362	-120.257	-79.276	-26.332	-5.170	-0.381	0.421	0.000	676.374	1.517	0.607	4.027	249	4.820	12821	21029	3.760	1.303	688	7810	1.951	740	203396	2.428	0	0	0.000	0.000	997	0.000	0.000	0.000	0.000	0.000	24.992	0	0	1	1.299	0.000	147	160	0.016	409	2	2
05.12.2023 13:10:00	CPi10006367	All samples logged		-0.040	-0.060	-0.020	0.000	0.000	0.000	0.000	0.000	0.040	0.100	0.040	0.020	0.000	0.000	0.000	0.000	0.320	-0.001	21.202	24.780	20.992	1.303	-0.001	106.430	121.640	73.906	27.975	8.336	2.685	1.082	0.000	-102.322	-120.157	-79.236	-26.312	-5.170	-0.381	0.421	0.000	676.053	1.515	0.606	4.027	248	4.809	12838	21059	3.763	1.298	688	7835	1.951	741	202347	2.427	0	0	0.000	0.000	996	0.000	0.000	0.000	0.000	0.000	24.992	0	0	1	1.299	0.000	148	160	0.016	409	2	2
05.12.2023 13:10:01	CPi10006367	All samples logged		0.060	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.060	0.140	0.060	0.040	0.020	0.000	0.000	0.000	0.400	-0.003	21.131	24.820	20.992	1.298	-0.002	106.530	121.720	73.926	27.975	8.336	2.685	1.082	0.000	-102.302	-120.117	-79.216	-26.292	-5.150	-0.381	0.421	0.000	676.133	1.514	0.605	4.027	249	4.820	12855	21092	3.761	1.302	688	7891	1.951	741	203712	2.427	0	0	0.000	0.000	996	0.000	0.000	0.000	0.000	0.000	24.992	0	0	1	1.298	0.000	149	160	0.016	409	2	2
