Date/Time	Device Serial number	Reason	Detected gas	IMS_rel1	IMS_rel2	IMS_rel3	IMS_rel4	IMS_rel5	IMS_rel6	IMS_rel7	IMS_rel8	IMS_rel9	IMS_rel10	IMS_rel11	IMS_rel12	IMS_rel13	IMS_rel14	IMS_rel15	IMS_rel16	IMS_rel sum	SCCell_rel	Humidity	CellTemp	ExtTemp	Flow	SCCell2_rel	IMS_abs1	IMS_abs2	IMS_abs3	IMS_abs4	IMS_abs5	IMS_abs6	IMS_abs7	IMS_abs8	IMS_abs9	IMS_abs10	IMS_abs11	IMS_abs12	IMS_abs13	IMS_abs14	IMS_abs15	IMS_abs16	IMS_abs sum	SCCell_abs	SCCell2_abs	BattVoltage	PumpPWM	AbsoluteHumidity	ScCell1R_abs	ScCell2R_abs	FlowSensorVoltage(V)	FlowSensorVal(l/min)	MOS1_HeaterResistance(ohm)	MOS1_SensorResistance(ohm)	MOS1_HeaterVoltage(V)	MOS2_HeaterResistance(ohm)	MOS2_SensorResistance(ohm)	MOS2_HeaterVoltage(V)	MOS3_HeaterResistance(ohm)	MOS3_SensorResistance(ohm)	CAL/MOS3_HeaterVoltage(V)	FET_SensorVoltage(V)	AirPressure(mBar)	MOS1_SensorResistance_Rel(R/R0)	MOS2_SensorResistance_Rel(R/R0)	MOS3_SensorResistance_Rel(R/R0)	FET_SensorVoltage_Rel(V)	CAL/MOS3_HeaterVoltage_Rel(V)	TempSP(C)	Status	Status2	ImsArmMeasStatus	IMSFlow(l/min)	FET_SensorTempVoltage(V)	MeasCount	ScCellFilterLen	MassFlowOffset	MicroSensorA_Age	FET_Age	MOS3_Age
03.12.2023 12:42:11	CPi10006367	All samples logged		-0.040	-0.120	-0.060	-0.080	-0.040	0.000	0.000	0.000	-0.080	0.120	0.000	0.020	0.020	0.000	0.000	0.000	0.580	-0.001	27.857	26.290	22.366	1.299	0.000	106.089	121.720	75.369	29.819	10.000	3.487	1.403	0.000	-101.560	-120.277	-82.122	-28.757	-5.591	-0.321	0.501	0.000	687.015	1.746	0.711	4.027	245	6.874	10405	17507	3.761	1.301	689	13122	1.948	741	233774	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.213	0	0	1	1.303	0.000	495	160	0.012	330	7	7
03.12.2023 12:42:12	CPi10006367	All samples logged		-0.040	-0.080	-0.040	-0.080	-0.040	0.000	0.000	0.000	-0.020	0.220	0.020	0.020	0.000	0.000	0.000	0.000	0.560	-0.001	27.857	26.290	22.366	1.301	0.000	106.089	121.760	75.389	29.819	10.000	3.487	1.403	0.000	-101.500	-120.177	-82.102	-28.757	-5.611	-0.321	0.501	0.000	686.915	1.746	0.711	4.027	244	6.892	10404	17507	3.760	1.298	688	13102	1.948	741	232927	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.366	0	0	1	1.303	0.000	496	160	0.012	330	7	7
03.12.2023 12:42:13	CPi10006367	All samples logged		0.000	0.000	0.040	-0.060	-0.040	0.000	0.000	0.000	-0.040	0.240	0.000	0.040	0.020	0.000	0.000	0.000	0.480	-0.001	27.820	26.280	22.213	1.298	0.000	106.129	121.840	75.469	29.839	10.000	3.487	1.403	0.000	-101.520	-120.157	-82.122	-28.737	-5.591	-0.321	0.501	0.000	687.115	1.746	0.711	4.027	244	6.892	10403	17509	3.760	1.299	689	13158	1.948	741	235922	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.366	0	0	1	1.302	0.000	497	160	0.012	330	7	7
03.12.2023 12:42:14	CPi10006367	All samples logged		0.000	-0.020	0.000	-0.060	-0.040	0.000	0.000	0.000	-0.080	0.280	-0.040	0.040	0.020	0.000	0.000	0.000	0.580	-0.001	27.821	26.290	22.366	1.299	0.000	106.129	121.820	75.429	29.839	10.000	3.487	1.403	0.000	-101.560	-120.117	-82.162	-28.737	-5.591	-0.321	0.501	0.000	687.095	1.746	0.711	4.027	245	6.879	10404	17509	3.761	1.301	689	13151	1.948	741	233907	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.213	0	0	1	1.302	0.000	498	160	0.012	330	7	7
03.12.2023 12:42:15	CPi10006367	All samples logged		-0.020	0.060	0.060	-0.060	-0.040	0.000	0.000	0.000	0.000	0.300	0.000	0.080	0.040	0.000	0.000	0.000	0.660	-0.001	27.857	26.290	22.366	1.301	0.000	106.109	121.900	75.489	29.839	10.000	3.487	1.403	0.000	-101.480	-120.097	-82.122	-28.697	-5.571	-0.321	0.501	0.000	687.015	1.746	0.711	4.027	244	6.883	10406	17509	3.761	1.299	689	13164	1.948	741	233882	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.366	0	0	1	1.303	0.000	499	160	0.012	330	7	7
03.12.2023 12:42:16	CPi10006367	All samples logged		-0.080	0.020	0.020	-0.080	-0.040	0.000	0.020	0.000	-0.020	0.280	0.000	0.100	0.040	0.000	0.000	0.000	0.700	-0.001	27.857	26.300	22.366	1.299	0.000	106.049	121.860	75.449	29.819	10.000	3.487	1.423	0.000	-101.500	-120.117	-82.122	-28.677	-5.571	-0.321	0.501	0.000	686.895	1.746	0.711	4.027	245	6.892	10407	17509	3.760	1.301	689	13218	1.948	741	234164	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.366	0	0	1	1.303	0.000	500	160	0.012	330	7	7
03.12.2023 12:42:17	CPi10006367	All samples logged		-0.080	0.060	0.020	-0.100	-0.040	0.000	0.020	0.000	0.020	0.340	0.040	0.120	0.040	0.000	0.000	0.000	0.880	-0.001	27.857	26.300	22.213	1.301	0.000	106.049	121.900	75.449	29.799	10.000	3.487	1.423	0.000	-101.460	-120.057	-82.082	-28.657	-5.571	-0.321	0.501	0.000	686.754	1.745	0.711	4.027	244	6.896	10410	17507	3.760	1.298	689	13236	1.948	741	234115	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.366	0	0	1	1.303	0.000	501	160	0.012	330	7	7
03.12.2023 12:42:18	CPi10006367	All samples logged		-0.040	-0.020	0.020	-0.080	-0.040	0.000	0.020	0.000	0.000	0.340	0.040	0.120	0.040	0.000	0.000	0.000	0.760	-0.001	27.857	26.300	22.213	1.298	0.000	106.089	121.820	75.449	29.819	10.000	3.487	1.423	0.000	-101.480	-120.057	-82.082	-28.657	-5.571	-0.321	0.501	0.000	686.754	1.745	0.711	4.027	245	6.896	10410	17505	3.759	1.300	689	13200	1.948	741	234569	2.426	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.213	0	0	1	1.303	0.000	502	160	0.012	330	7	7
03.12.2023 12:42:19	CPi10006367	All samples logged		-0.100	-0.040	0.060	-0.100	-0.040	0.000	0.020	0.000	0.000	0.300	0.060	0.100	0.040	0.000	0.000	0.000	0.860	-0.002	27.857	26.290	22.213	1.300	0.000	106.029	121.800	75.489	29.799	10.000	3.487	1.423	0.000	-101.480	-120.097	-82.062	-28.677	-5.571	-0.321	0.501	0.000	686.734	1.745	0.711	4.027	245	6.896	10412	17503	3.760	1.300	689	13192	1.948	741	232951	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.213	0	0	1	1.302	0.000	503	160	0.012	331	8	8
03.12.2023 12:42:20	CPi10006367	All samples logged		-0.040	-0.020	0.060	-0.120	-0.040	0.000	0.020	0.000	0.020	0.320	0.060	0.100	0.060	0.000	0.000	0.000	0.860	-0.002	27.857	26.290	22.213	1.300	0.000	106.089	121.820	75.489	29.779	10.000	3.487	1.423	0.000	-101.460	-120.077	-82.062	-28.677	-5.551	-0.321	0.501	0.000	686.734	1.745	0.711	4.027	245	6.892	10415	17501	3.759	1.301	688	13275	1.948	741	233927	2.427	0	0	0.000	0.000	995	0.000	0.000	0.000	0.000	0.000	26.213	0	0	1	1.302	0.000	504	160	0.012	331	8	8
