Date/Time	Device Serial number	Reason	Detected gas	IMS_rel1	IMS_rel2	IMS_rel3	IMS_rel4	IMS_rel5	IMS_rel6	IMS_rel7	IMS_rel8	IMS_rel9	IMS_rel10	IMS_rel11	IMS_rel12	IMS_rel13	IMS_rel14	IMS_rel15	IMS_rel16	IMS_rel sum	SCCell_rel	Humidity	CellTemp	ExtTemp	Flow	SCCell2_rel	IMS_abs1	IMS_abs2	IMS_abs3	IMS_abs4	IMS_abs5	IMS_abs6	IMS_abs7	IMS_abs8	IMS_abs9	IMS_abs10	IMS_abs11	IMS_abs12	IMS_abs13	IMS_abs14	IMS_abs15	IMS_abs16	IMS_abs sum	SCCell_abs	SCCell2_abs	BattVoltage	PumpPWM	AbsoluteHumidity	ScCell1R_abs	ScCell2R_abs	FlowSensorVoltage(V)	FlowSensorVal(l/min)	MOS1_HeaterResistance(ohm)	MOS1_SensorResistance(ohm)	MOS1_HeaterVoltage(V)	MOS2_HeaterResistance(ohm)	MOS2_SensorResistance(ohm)	MOS2_HeaterVoltage(V)	MOS3_HeaterResistance(ohm)	MOS3_SensorResistance(ohm)	CAL/MOS3_HeaterVoltage(V)	FET_SensorVoltage(V)	AirPressure(mBar)	MOS1_SensorResistance_Rel(R/R0)	MOS2_SensorResistance_Rel(R/R0)	MOS3_SensorResistance_Rel(R/R0)	FET_SensorVoltage_Rel(V)	CAL/MOS3_HeaterVoltage_Rel(V)	TempSP(C)	Status	Status2	ImsArmMeasStatus	IMSFlow(l/min)	FET_SensorTempVoltage(V)	MeasCount	ScCellFilterLen	MassFlowOffset	MicroSensorA_Age	FET_Age	MOS3_Age
29.11.2023 15:24:18	CPi10006367	All samples logged		0.280	0.300	-0.300	-0.320	-0.120	-0.040	0.000	0.000	-0.620	-0.540	0.300	0.560	0.240	0.060	0.020	0.000	3.700	-0.005	21.577	27.240	23.129	1.301	-0.004	108.915	124.746	76.711	29.137	8.898	2.906	1.222	0.000	-103.163	-121.940	-82.583	-29.899	-6.353	-0.521	0.481	0.000	697.475	1.149	0.591	3.969	256	5.620	18712	21655	3.787	1.301	690	20097	1.963	742	344099	2.437	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.282	0	0	1	1.328	0.000	117	160	-0.025	222	1	1
29.11.2023 15:24:19	CPi10006367	All samples logged		0.260	0.320	-0.360	-0.360	-0.120	-0.040	0.000	0.000	-0.660	-0.560	0.360	0.600	0.260	0.060	0.020	0.000	3.980	-0.005	21.576	27.230	23.282	1.301	-0.004	108.895	124.766	76.651	29.097	8.898	2.906	1.222	0.000	-103.204	-121.961	-82.523	-29.859	-6.332	-0.521	0.481	0.000	697.315	1.148	0.591	3.969	255	5.627	18725	21661	3.789	1.301	691	20107	1.963	743	343605	2.438	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.129	0	0	1	1.328	0.000	118	160	-0.025	222	1	1
29.11.2023 15:24:20	CPi10006367	All samples logged		0.300	0.400	-0.300	-0.340	-0.120	-0.040	0.000	0.000	-0.760	-0.600	0.400	0.640	0.260	0.060	0.020	0.000	4.240	-0.006	21.576	27.220	23.282	1.301	-0.004	108.935	124.846	76.711	29.117	8.898	2.906	1.222	0.000	-103.304	-122.001	-82.483	-29.819	-6.332	-0.521	0.481	0.000	697.576	1.148	0.591	3.969	255	5.623	18736	21669	3.788	1.299	690	20049	1.963	742	344876	2.437	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.282	0	0	1	1.328	0.000	119	160	-0.025	222	1	1
29.11.2023 15:24:21	CPi10006367	All samples logged		0.340	0.440	-0.360	-0.340	-0.120	-0.040	0.000	0.000	-0.740	-0.620	0.380	0.680	0.280	0.060	0.020	0.000	4.420	-0.006	21.576	27.220	23.282	1.299	-0.004	108.975	124.886	76.651	29.117	8.898	2.906	1.222	0.000	-103.284	-122.021	-82.503	-29.779	-6.312	-0.521	0.481	0.000	697.556	1.147	0.590	3.969	256	5.620	18750	21678	3.786	1.299	690	20167	1.963	742	346571	2.437	0	0	0.000	0.000	988	0.000	0.000	0.000	0.000	0.000	27.282	0	0	1	1.328	0.000	120	160	-0.025	222	1	1
29.11.2023 15:24:22	CPi10006367	All samples logged		0.440	0.580	-0.280	-0.360	-0.120	-0.040	0.000	0.000	-0.820	-0.700	0.400	0.720	0.300	0.060	0.020	0.000	4.840	-0.007	21.576	27.220	23.282	1.299	-0.004	109.075	125.027	76.731	29.097	8.898	2.906	1.222	0.000	-103.364	-122.101	-82.483	-29.739	-6.292	-0.521	0.481	0.000	697.936	1.147	0.590	3.969	255	5.620	18759	21687	3.788	1.301	690	20175	1.963	742	343794	2.437	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.282	0	0	1	1.329	0.000	121	160	-0.025	222	1	1
29.11.2023 15:24:23	CPi10006367	All samples logged		0.420	0.480	-0.400	-0.420	-0.160	-0.040	0.000	0.000	-0.840	-0.700	0.540	0.780	0.320	0.060	0.020	0.000	5.180	-0.007	21.576	27.220	23.129	1.301	-0.005	109.055	124.926	76.611	29.037	8.857	2.906	1.222	0.000	-103.384	-122.101	-82.342	-29.679	-6.272	-0.521	0.481	0.000	697.395	1.146	0.590	3.969	255	5.620	18770	21698	3.787	1.299	690	20213	1.963	742	344824	2.437	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.282	0	0	1	1.330	0.000	122	160	-0.025	222	1	1
29.11.2023 15:24:24	CPi10006367	All samples logged		0.420	0.460	-0.460	-0.440	-0.160	-0.060	-0.020	0.000	-0.840	-0.700	0.560	0.840	0.340	0.080	0.020	0.000	5.400	0.000	21.575	27.210	23.129	1.299	0.000	109.055	124.906	76.551	29.017	8.857	2.886	1.202	0.000	-103.384	-122.101	-82.322	-29.618	-6.252	-0.501	0.481	0.000	697.135	1.146	0.590	3.969	255	5.620	18781	21710	3.787	1.301	690	20302	1.963	742	347019	2.437	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.129	0	0	1	1.330	0.000	123	160	-0.024	222	1	1
29.11.2023 15:24:25	CPi10006367	All samples logged		0.000	0.080	0.020	-0.040	-0.020	0.000	0.000	0.000	0.060	0.000	-0.020	0.020	0.000	0.000	0.000	0.000	0.260	-0.001	21.576	27.220	23.129	1.301	0.000	109.055	124.986	76.571	28.977	8.837	2.886	1.202	0.000	-103.324	-122.101	-82.342	-29.598	-6.252	-0.501	0.481	0.000	697.115	1.145	0.590	3.969	255	5.617	18792	21719	3.786	1.300	690	20205	1.963	743	342622	2.437	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.129	0	0	1	1.331	0.000	124	160	-0.024	222	1	1
29.11.2023 15:24:26	CPi10006367	All samples logged		-0.080	-0.020	0.020	-0.060	-0.040	0.000	0.000	0.000	0.180	0.060	0.040	0.040	0.000	0.000	0.000	0.000	0.540	-0.001	21.576	27.220	23.282	1.300	0.000	108.975	124.886	76.571	28.957	8.817	2.886	1.202	0.000	-103.204	-122.041	-82.282	-29.578	-6.252	-0.501	0.481	0.000	696.634	1.145	0.589	3.969	255	5.620	18804	21727	3.786	1.297	690	20251	1.963	743	343853	2.437	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.129	0	0	1	1.331	0.000	125	160	-0.024	222	1	1
29.11.2023 15:24:27	CPi10006367	All samples logged		-0.040	0.020	0.020	-0.080	-0.040	0.000	0.000	0.000	0.200	0.080	0.020	0.060	0.000	0.000	0.000	0.000	0.560	-0.002	21.576	27.230	23.129	1.297	-0.001	109.015	124.926	76.571	28.937	8.817	2.886	1.202	0.000	-103.183	-122.021	-82.302	-29.558	-6.252	-0.501	0.481	0.000	696.654	1.144	0.589	3.969	256	5.620	18815	21736	3.788	1.301	690	20513	1.963	742	347076	2.437	0	0	0.000	0.000	989	0.000	0.000	0.000	0.000	0.000	27.282	0	0	1	1.332	0.000	126	160	-0.024	222	1	1
