Date/Time	Device Serial number	Reason	Detected gas	IMS_rel1	IMS_rel2	IMS_rel3	IMS_rel4	IMS_rel5	IMS_rel6	IMS_rel7	IMS_rel8	IMS_rel9	IMS_rel10	IMS_rel11	IMS_rel12	IMS_rel13	IMS_rel14	IMS_rel15	IMS_rel16	IMS_rel sum	SCCell_rel	Humidity	CellTemp	ExtTemp	Flow	SCCell2_rel	IMS_abs1	IMS_abs2	IMS_abs3	IMS_abs4	IMS_abs5	IMS_abs6	IMS_abs7	IMS_abs8	IMS_abs9	IMS_abs10	IMS_abs11	IMS_abs12	IMS_abs13	IMS_abs14	IMS_abs15	IMS_abs16	IMS_abs sum	SCCell_abs	SCCell2_abs	BattVoltage	PumpPWM	AH	ScCell1R	ScCell2R	MOS1_SensorResistance	MOS2_SensorResistance	MOS3_SensorResistance	MOS3_HeaterVoltage	FET_SensorVoltage	AirPressure
27.11.2023 15:00:09	CPi10006367	Datalog		-0.080	-0.140	-0.220	-0.200	-0.040	0.000	-0.020	0.000	-0.160	-0.020	0.180	0.020	-0.020	0.000	0.000	0.000	1.100	-0.006	15.401	25.030	20.992	1.297	0.000	104.506	119.215	72.463	29.859	9.799	3.126	1.162	0.000	-105.368	-122.522	-74.266	-21.102	-3.928	-0.240	0.461	0.000	668.017	1.303	0.480	4.005	237	3.549	15842	27335	16482	287524	0	0.000	0.000	990
27.11.2023 15:00:10	CPi10006367	Datalog		0.000	-0.100	-0.220	-0.200	-0.040	0.000	0.000	0.000	-0.200	-0.020	0.140	0.000	-0.020	0.000	0.000	0.000	0.940	-0.006	15.401	25.040	20.839	1.302	0.000	104.586	119.255	72.463	29.859	9.799	3.126	1.182	0.000	-105.408	-122.522	-74.307	-21.122	-3.928	-0.240	0.461	0.000	668.258	1.303	0.480	4.005	236	3.551	15842	27335	16456	285987	0	0.000	0.000	991
27.11.2023 15:00:11	CPi10006367	Datalog		-0.060	-0.180	-0.240	-0.240	-0.060	0.000	-0.020	0.000	-0.200	0.000	0.200	0.020	-0.020	0.000	0.000	0.000	1.240	-0.006	15.401	25.040	20.992	1.300	0.000	104.526	119.175	72.443	29.819	9.779	3.126	1.162	0.000	-105.408	-122.502	-74.246	-21.102	-3.928	-0.240	0.461	0.000	667.917	1.303	0.480	4.005	236	3.553	15839	27335	16426	286371	0	0.000	0.000	990
27.11.2023 15:00:12	CPi10006367	Datalog		0.020	-0.160	-0.300	-0.240	-0.060	0.000	-0.020	0.000	-0.180	0.040	0.260	0.020	-0.020	0.000	0.000	0.000	1.320	-0.006	15.401	25.040	20.839	1.299	0.000	104.606	119.195	72.383	29.819	9.779	3.126	1.162	0.000	-105.388	-122.461	-74.186	-21.102	-3.928	-0.240	0.461	0.000	667.837	1.303	0.480	4.005	236	3.553	15839	27335	16465	287596	0	0.000	0.000	990
27.11.2023 15:00:13	CPi10006367	Datalog		0.080	-0.140	-0.300	-0.280	-0.080	0.000	-0.020	0.000	-0.260	-0.040	0.280	0.040	-0.020	0.000	0.000	0.000	1.540	-0.006	15.401	25.040	20.992	1.301	0.000	104.666	119.215	72.383	29.779	9.759	3.126	1.162	0.000	-105.468	-122.542	-74.166	-21.082	-3.928	-0.240	0.461	0.000	667.977	1.303	0.480	4.005	236	3.553	15837	27340	16502	286464	0	0.000	0.000	991
27.11.2023 15:00:14	CPi10006367	Datalog		0.060	-0.200	-0.360	-0.320	-0.080	0.000	-0.020	0.000	-0.340	0.020	0.360	0.080	0.000	0.000	0.000	0.000	1.840	-0.006	15.402	25.050	20.992	1.300	0.000	104.646	119.155	72.323	29.739	9.759	3.126	1.162	0.000	-105.548	-122.482	-74.086	-21.041	-3.908	-0.240	0.461	0.000	667.677	1.303	0.480	4.005	235	3.553	15833	27340	16535	288045	0	0.000	0.000	990
27.11.2023 15:00:15	CPi10006367	Datalog		0.100	-0.160	-0.360	-0.300	-0.080	0.000	0.000	0.000	-0.300	0.080	0.360	0.080	0.000	0.000	0.000	0.000	1.820	-0.006	15.402	25.050	20.992	1.300	0.000	104.686	119.195	72.323	29.759	9.759	3.126	1.182	0.000	-105.508	-122.421	-74.086	-21.041	-3.908	-0.240	0.461	0.000	667.697	1.303	0.480	4.005	236	3.555	15833	27340	16494	285969	0	0.000	0.000	991
27.11.2023 15:00:16	CPi10006367	Datalog,BL		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.402	25.050	20.992	1.300	0.000	104.586	119.115	72.343	29.779	9.759	3.126	1.182	0.000	-105.548	-122.461	-74.046	-21.021	-3.908	-0.240	0.461	0.000	667.576	1.303	0.480	4.005	235	3.555	15835	27340	16544	286750	0	0.000	0.000	990
27.11.2023 15:00:17	CPi10006367	Datalog		-0.060	-0.020	0.040	0.040	0.020	0.000	0.000	0.000	0.140	0.180	0.080	0.040	0.000	0.020	0.000	0.000	0.640	0.000	15.401	25.040	20.839	1.303	0.000	104.526	119.095	72.383	29.819	9.779	3.126	1.182	0.000	-105.408	-122.281	-73.966	-20.981	-3.908	-0.220	0.461	0.000	667.136	1.303	0.480	4.005	235	3.555	15837	27340	16524	286908	0	0.000	0.000	991
27.11.2023 15:00:18	CPi10006367	Datalog		-0.100	-0.060	0.060	0.080	0.040	0.000	0.000	0.000	0.100	0.160	0.060	0.040	0.000	0.020	0.000	0.000	0.720	0.000	15.401	25.040	20.839	1.298	0.000	104.486	119.055	72.403	29.859	9.799	3.126	1.182	0.000	-105.448	-122.301	-73.986	-20.981	-3.908	-0.220	0.461	0.000	667.216	1.303	0.480	4.005	235	3.553	15837	27340	16574	288394	0	0.000	0.000	991
27.11.2023 15:00:19	CPi10006367	Datalog		-0.120	-0.060	0.120	0.100	0.040	0.020	0.000	0.000	0.140	0.180	0.060	0.040	0.000	0.020	0.000	0.000	0.900	0.000	15.402	25.050	20.992	1.301	0.000	104.466	119.055	72.463	29.879	9.799	3.146	1.182	0.000	-105.408	-122.281	-73.986	-20.981	-3.908	-0.220	0.461	0.000	667.236	1.303	0.480	4.005	236	3.553	15837	27340	16539	287280	0	0.000	0.000	991
27.11.2023 15:00:20	CPi10006367	Datalog		-0.180	-0.140	0.100	0.080	0.020	0.020	0.000	0.000	0.160	0.220	0.100	0.040	0.020	0.020	0.000	0.000	1.100	0.000	15.401	25.040	20.992	1.301	0.000	104.406	118.975	72.443	29.859	9.779	3.146	1.182	0.000	-105.388	-122.241	-73.946	-20.981	-3.888	-0.220	0.461	0.000	666.915	1.303	0.480	4.005	235	3.555	15835	27340	16501	287598	0	0.000	0.000	991
27.11.2023 15:00:21	CPi10006367	Datalog		-0.060	-0.060	0.160	0.120	0.040	0.020	0.000	0.000	0.200	0.260	0.160	0.060	0.020	0.020	0.000	0.000	1.180	0.000	15.401	25.040	20.992	1.299	0.000	104.526	119.055	72.503	29.899	9.799	3.146	1.182	0.000	-105.348	-122.201	-73.886	-20.961	-3.888	-0.220	0.461	0.000	667.075	1.303	0.480	4.005	236	3.553	15833	27340	16571	287187	0	0.000	0.000	991
27.11.2023 15:00:22	CPi10006367	Datalog		-0.040	-0.020	0.200	0.160	0.060	0.020	0.000	0.000	0.180	0.260	0.100	0.020	0.000	0.020	0.000	0.000	1.080	0.000	15.401	25.030	20.839	1.301	0.000	104.546	119.095	72.543	29.939	9.819	3.146	1.182	0.000	-105.368	-122.201	-73.946	-21.001	-3.908	-0.220	0.461	0.000	667.376	1.303	0.480	4.005	236	3.553	15833	27335	16538	287134	0	0.000	0.000	991
27.11.2023 15:00:23	CPi10006367	Datalog		-0.040	0.000	0.240	0.160	0.060	0.020	0.000	0.000	0.220	0.200	0.100	0.060	0.020	0.020	0.000	0.000	1.140	0.000	15.401	25.040	20.992	1.300	0.000	104.546	119.115	72.583	29.939	9.819	3.146	1.182	0.000	-105.328	-122.261	-73.946	-20.961	-3.888	-0.220	0.461	0.000	667.396	1.304	0.480	4.005	235	3.551	15832	27335	16576	287162	0	0.000	0.000	991
27.11.2023 15:00:24	CPi10006367	Datalog		-0.140	-0.020	0.200	0.160	0.060	0.020	0.000	0.000	0.220	0.200	0.100	0.060	0.020	0.020	0.000	0.000	1.220	0.000	15.401	25.030	20.992	1.300	0.000	104.446	119.095	72.543	29.939	9.819	3.146	1.182	0.000	-105.328	-122.261	-73.946	-20.961	-3.888	-0.220	0.461	0.000	667.236	1.304	0.480	4.005	236	3.553	15830	27335	16624	290188	0	0.000	0.000	991
27.11.2023 15:00:25	CPi10006367	Datalog		-0.100	0.020	0.200	0.160	0.040	0.000	0.000	0.000	0.180	0.160	0.120	0.080	0.040	0.020	0.000	0.000	1.120	0.001	15.401	25.030	20.992	1.300	0.000	104.486	119.135	72.543	29.939	9.799	3.126	1.182	0.000	-105.368	-122.301	-73.926	-20.941	-3.868	-0.220	0.461	0.000	667.296	1.304	0.480	4.005	236	3.551	15825	27335	16556	288443	0	0.000	0.000	991
27.11.2023 15:00:26	CPi10006367	Datalog		-0.200	0.020	0.220	0.200	0.060	0.020	0.000	0.000	0.160	0.140	0.140	0.120	0.040	0.020	0.000	0.000	1.340	0.001	15.401	25.030	20.992	1.301	0.000	104.386	119.135	72.563	29.979	9.819	3.146	1.182	0.000	-105.388	-122.321	-73.906	-20.901	-3.868	-0.220	0.461	0.000	667.276	1.304	0.480	4.005	236	3.551	15823	27335	16551	289200	0	0.000	0.000	990
27.11.2023 15:00:27	CPi10006367	Datalog		-0.180	0.000	0.240	0.220	0.080	0.020	0.000	0.000	0.140	0.100	0.080	0.080	0.040	0.020	0.000	0.000	1.200	0.001	15.401	25.030	20.992	1.299	0.000	104.406	119.115	72.583	29.999	9.839	3.146	1.182	0.000	-105.408	-122.361	-73.966	-20.941	-3.868	-0.220	0.461	0.000	667.496	1.304	0.480	4.005	236	3.551	15822	27335	16637	288978	0	0.000	0.000	991
27.11.2023 15:00:28	CPi10006367	Datalog		-0.300	-0.020	0.280	0.260	0.080	0.020	0.020	0.000	0.120	0.100	0.060	0.100	0.040	0.020	0.000	0.000	1.420	0.001	15.400	25.020	21.145	1.300	0.000	104.286	119.095	72.623	30.039	9.839	3.146	1.202	0.000	-105.428	-122.361	-73.986	-20.921	-3.868	-0.220	0.461	0.000	667.476	1.304	0.480	4.005	236	3.551	15820	27335	16632	287933	0	0.000	0.000	991
27.11.2023 15:00:29	CPi10006367	Datalog		-0.300	-0.020	0.280	0.280	0.100	0.020	0.020	0.000	0.220	0.180	0.040	0.100	0.040	0.020	0.000	0.000	1.620	0.001	15.400	25.020	20.992	1.300	0.000	104.286	119.095	72.623	30.059	9.859	3.146	1.202	0.000	-105.328	-122.281	-74.006	-20.921	-3.868	-0.220	0.461	0.000	667.356	1.304	0.480	3.998	236	3.549	15822	27335	16686	289507	0	0.000	0.000	991
27.11.2023 15:00:30	CPi10006367	Datalog		-0.280	-0.040	0.280	0.280	0.080	0.020	0.020	0.000	0.240	0.120	0.020	0.080	0.040	0.020	0.000	0.000	1.520	0.001	15.401	25.030	20.992	1.300	0.000	104.306	119.075	72.623	30.059	9.839	3.146	1.202	0.000	-105.308	-122.341	-74.026	-20.941	-3.868	-0.220	0.461	0.000	667.416	1.304	0.480	3.998	236	3.549	15822	27335	16639	289673	0	0.000	0.000	991
27.11.2023 15:00:31	CPi10006367	Datalog		-0.240	-0.060	0.260	0.280	0.080	0.020	0.000	0.000	0.180	0.080	0.000	0.080	0.040	0.040	0.000	0.000	1.360	0.001	15.400	25.010	20.992	1.300	0.000	104.346	119.055	72.603	30.059	9.839	3.146	1.182	0.000	-105.368	-122.381	-74.046	-20.941	-3.868	-0.200	0.461	0.000	667.496	1.304	0.480	3.998	236	3.551	15822	27335	16704	290080	0	0.000	0.000	991
27.11.2023 15:00:32	CPi10006367	Datalog		-0.180	-0.060	0.260	0.280	0.080	0.020	0.000	0.000	0.120	-0.040	-0.100	0.040	0.040	0.020	0.000	0.000	1.240	0.001	15.400	25.020	20.992	1.299	0.000	104.406	119.055	72.603	30.059	9.839	3.146	1.182	0.000	-105.428	-122.502	-74.146	-20.981	-3.868	-0.220	0.461	0.000	667.897	1.304	0.480	3.998	236	3.547	15822	27335	16681	289792	0	0.000	0.000	991
27.11.2023 15:00:33	CPi10006367	Datalog		-0.100	-0.040	0.220	0.280	0.060	0.020	0.000	0.000	0.100	-0.100	-0.160	0.000	0.020	0.020	0.000	0.000	1.120	0.001	15.399	25.000	20.992	1.302	0.000	104.486	119.075	72.563	30.059	9.819	3.146	1.182	0.000	-105.448	-122.562	-74.206	-21.021	-3.888	-0.220	0.461	0.000	668.138	1.304	0.480	3.998	236	3.549	15823	27335	16681	288765	0	0.000	0.000	991
27.11.2023 15:00:34	CPi10006367	Datalog		-0.120	-0.020	0.240	0.280	0.080	0.020	0.000	0.000	0.080	-0.120	-0.180	0.000	0.040	0.020	0.000	0.000	1.200	0.000	15.399	25.000	20.992	1.300	0.000	104.466	119.095	72.583	30.059	9.839	3.146	1.182	0.000	-105.468	-122.582	-74.226	-21.021	-3.868	-0.220	0.461	0.000	668.218	1.304	0.480	3.998	235	3.545	15827	27335	16736	289173	0	0.000	0.000	991
27.11.2023 15:00:35	CPi10006367	Datalog		-0.060	0.000	0.220	0.280	0.080	0.020	0.000	0.000	0.000	-0.120	-0.160	0.040	0.040	0.040	0.000	0.000	1.060	0.000	15.400	25.010	20.992	1.299	0.000	104.526	119.115	72.563	30.059	9.839	3.146	1.182	0.000	-105.548	-122.582	-74.206	-20.981	-3.868	-0.200	0.461	0.000	668.278	1.304	0.480	3.998	236	3.545	15830	27335	16714	287801	0	0.000	0.000	990
27.11.2023 15:00:36	CPi10006367	Datalog,BL		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.399	25.000	20.992	1.301	0.000	104.606	119.235	72.603	30.099	9.859	3.146	1.182	0.000	-105.568	-122.642	-74.286	-21.021	-3.868	-0.220	0.461	0.000	668.799	1.304	0.480	3.998	236	3.547	15832	27335	16732	290840	0	0.000	0.000	991
27.11.2023 15:00:37	CPi10006367	Datalog		-0.060	0.020	0.000	0.000	0.000	0.020	0.000	0.000	0.000	-0.020	-0.020	-0.020	0.000	0.020	0.000	0.000	0.180	0.000	15.400	25.010	21.145	1.299	0.000	104.546	119.255	72.603	30.099	9.859	3.166	1.182	0.000	-105.568	-122.662	-74.307	-21.041	-3.868	-0.200	0.461	0.000	668.819	1.304	0.480	3.998	236	3.545	15832	27335	16707	289623	0	0.000	0.000	991
27.11.2023 15:00:38	CPi10006367	Datalog		0.000	0.000	-0.020	-0.020	0.000	0.000	0.000	0.000	-0.060	-0.060	-0.020	0.000	0.000	0.020	0.000	0.000	0.200	0.000	15.399	25.000	20.992	1.300	0.000	104.606	119.235	72.583	30.079	9.859	3.146	1.182	0.000	-105.628	-122.702	-74.307	-21.021	-3.868	-0.200	0.461	0.000	668.879	1.303	0.480	3.998	236	3.547	15835	27335	16693	288839	0	0.000	0.000	991
27.11.2023 15:00:39	CPi10006367	Datalog		-0.020	0.000	0.040	0.000	-0.020	0.000	0.000	0.000	-0.120	-0.100	-0.040	-0.020	0.000	0.000	0.000	0.000	0.360	0.000	15.400	25.020	20.839	1.302	0.000	104.586	119.235	72.643	30.099	9.839	3.146	1.182	0.000	-105.688	-122.742	-74.327	-21.041	-3.868	-0.220	0.461	0.000	669.079	1.303	0.480	3.998	236	3.545	15837	27335	16714	288174	0	0.000	0.000	991
27.11.2023 15:00:40	CPi10006367	Datalog		0.040	-0.020	0.040	0.000	0.000	0.000	0.000	0.000	-0.120	-0.120	-0.060	-0.020	0.000	0.000	0.000	0.000	0.420	0.000	15.399	25.000	20.992	1.298	0.000	104.646	119.215	72.643	30.099	9.859	3.146	1.182	0.000	-105.688	-122.762	-74.347	-21.041	-3.868	-0.220	0.461	0.000	669.180	1.303	0.480	3.998	236	3.549	15837	27335	16725	288044	0	0.000	0.000	991
27.11.2023 15:00:41	CPi10006367	Datalog		0.000	-0.040	0.020	0.000	0.000	0.000	0.000	0.000	-0.140	-0.080	0.000	-0.040	0.000	0.000	0.000	0.000	0.320	0.000	15.399	25.000	21.145	1.298	0.000	104.606	119.195	72.623	30.099	9.859	3.146	1.182	0.000	-105.708	-122.722	-74.286	-21.062	-3.868	-0.220	0.461	0.000	669.039	1.303	0.480	3.998	236	3.545	15835	27335	16778	288802	0	0.000	0.000	991
27.11.2023 15:00:42	CPi10006367	Datalog		0.060	-0.020	-0.020	-0.020	0.000	0.000	0.000	0.000	-0.020	-0.020	0.020	-0.040	-0.020	0.000	0.000	0.000	0.240	0.000	15.475	25.000	21.145	1.301	0.000	104.666	119.215	72.583	30.079	9.859	3.146	1.182	0.000	-105.588	-122.662	-74.266	-21.062	-3.888	-0.220	0.461	0.000	668.879	1.304	0.480	3.998	236	3.545	15830	27335	16813	290080	0	0.000	0.000	991
27.11.2023 15:00:43	CPi10006367	Datalog		0.020	0.020	-0.020	-0.040	-0.020	0.000	0.000	0.000	0.000	0.040	0.060	-0.020	0.000	0.000	0.000	0.000	0.240	0.000	15.399	25.000	20.992	1.300	0.000	104.626	119.255	72.583	30.059	9.839	3.146	1.182	0.000	-105.568	-122.602	-74.226	-21.041	-3.868	-0.220	0.461	0.000	668.679	1.304	0.480	3.998	236	3.562	15825	27335	16774	288516	0	0.000	0.000	991
27.11.2023 15:00:44	CPi10006367	Datalog		0.100	0.060	-0.020	-0.080	-0.040	0.000	0.000	0.000	-0.040	-0.040	0.100	-0.040	0.000	0.000	0.000	0.000	0.520	0.001	15.399	25.000	20.992	1.300	0.000	104.706	119.295	72.583	30.019	9.819	3.146	1.182	0.000	-105.608	-122.682	-74.186	-21.062	-3.868	-0.220	0.461	0.000	668.839	1.304	0.480	3.998	236	3.545	15822	27335	16782	288271	0	0.000	0.000	991
27.11.2023 15:00:45	CPi10006367	Datalog		0.060	0.040	0.000	-0.040	-0.020	0.000	0.000	0.000	-0.100	-0.100	0.080	-0.060	-0.020	0.000	0.000	0.000	0.520	0.001	15.475	25.000	20.992	1.302	0.000	104.666	119.275	72.603	30.059	9.839	3.146	1.182	0.000	-105.668	-122.742	-74.206	-21.082	-3.888	-0.220	0.461	0.000	669.039	1.304	0.480	3.998	236	3.545	15817	27335	16796	288916	0	0.000	0.000	991
27.11.2023 15:00:46	CPi10006367	Datalog		0.020	0.020	0.000	-0.040	-0.040	0.000	0.000	0.000	-0.120	-0.120	0.100	-0.020	0.000	0.000	0.000	0.000	0.480	0.001	15.437	25.000	20.992	1.301	0.000	104.626	119.255	72.603	30.059	9.819	3.146	1.182	0.000	-105.688	-122.762	-74.186	-21.041	-3.868	-0.220	0.461	0.000	668.919	1.305	0.480	3.998	235	3.562	15813	27335	16812	288310	0	0.000	0.000	990
27.11.2023 15:00:47	CPi10006367	Datalog		-0.100	-0.060	-0.020	-0.040	-0.040	-0.020	0.000	0.000	-0.080	-0.120	0.080	0.000	0.000	0.020	0.000	0.000	0.580	0.002	15.475	25.010	20.992	1.300	0.000	104.506	119.175	72.583	30.059	9.819	3.126	1.182	0.000	-105.648	-122.762	-74.206	-21.021	-3.868	-0.200	0.461	0.000	668.618	1.305	0.480	3.998	235	3.553	15806	27335	16786	289951	0	0.000	0.000	991
27.11.2023 15:00:48	CPi10006367	Datalog		-0.140	-0.080	-0.040	-0.040	-0.020	-0.020	0.000	0.000	-0.040	-0.080	0.100	0.020	0.020	0.020	0.000	0.000	0.620	0.002	15.475	25.000	20.992	1.299	0.000	104.466	119.155	72.563	30.059	9.839	3.126	1.182	0.000	-105.608	-122.722	-74.186	-21.001	-3.848	-0.200	0.461	0.000	668.418	1.306	0.480	3.998	236	3.564	15798	27335	16786	289976	0	0.000	0.000	991
27.11.2023 15:00:49	CPi10006367	Datalog		-0.180	-0.120	-0.020	-0.060	-0.040	0.000	0.000	0.000	-0.060	-0.100	0.140	0.040	0.020	0.020	0.000	0.000	0.800	0.003	15.475	25.010	20.992	1.305	0.000	104.426	119.115	72.583	30.039	9.819	3.146	1.182	0.000	-105.628	-122.742	-74.146	-20.981	-3.848	-0.200	0.461	0.000	668.318	1.306	0.480	3.998	235	3.562	15788	27335	16893	289262	0	0.000	0.000	991
27.11.2023 15:00:50	CPi10006367	Datalog		-0.180	-0.120	-0.040	-0.060	-0.040	0.000	0.000	0.000	0.000	-0.020	0.180	0.040	0.020	0.020	0.000	0.000	0.720	0.003	15.475	25.010	20.992	1.299	0.000	104.426	119.115	72.563	30.039	9.819	3.146	1.182	0.000	-105.568	-122.662	-74.106	-20.981	-3.848	-0.200	0.461	0.000	668.118	1.307	0.480	3.998	235	3.564	15781	27335	16841	287503	0	0.000	0.000	991
27.11.2023 15:00:51	CPi10006367	Datalog		-0.200	-0.080	0.020	-0.060	-0.020	0.000	0.000	0.000	0.000	-0.040	0.180	0.040	0.000	0.020	0.000	0.000	0.660	0.004	15.437	25.000	20.992	1.300	0.000	104.406	119.155	72.623	30.039	9.839	3.146	1.182	0.000	-105.568	-122.682	-74.106	-20.981	-3.868	-0.200	0.461	0.000	668.258	1.307	0.480	3.998	236	3.564	15771	27331	16831	288669	0	0.000	0.000	991
27.11.2023 15:00:52	CPi10006367	Datalog		-0.260	-0.080	0.060	-0.060	-0.040	-0.020	0.000	0.000	-0.040	-0.040	0.200	0.080	0.020	0.020	0.000	0.000	0.920	0.004	15.475	25.000	20.992	1.302	0.000	104.346	119.155	72.663	30.039	9.819	3.126	1.182	0.000	-105.608	-122.682	-74.086	-20.941	-3.848	-0.200	0.461	0.000	668.158	1.308	0.480	3.998	235	3.553	15761	27331	16856	287878	0	0.000	0.000	991
27.11.2023 15:00:53	CPi10006367	Datalog		-0.260	-0.060	0.040	-0.060	-0.040	-0.020	0.000	0.000	-0.040	-0.020	0.140	0.080	0.020	0.020	0.000	0.000	0.800	0.005	15.475	25.010	21.145	1.298	0.000	104.346	119.175	72.643	30.039	9.819	3.126	1.182	0.000	-105.608	-122.662	-74.146	-20.941	-3.848	-0.200	0.461	0.000	668.198	1.308	0.480	3.998	235	3.562	15753	27331	16919	289051	0	0.000	0.000	990
27.11.2023 15:00:54	CPi10006367	Datalog		-0.320	-0.100	0.020	-0.060	-0.040	-0.020	0.000	0.000	0.000	0.020	0.160	0.080	0.020	0.020	0.000	0.000	0.860	0.006	15.437	25.000	20.992	1.301	0.000	104.286	119.135	72.623	30.039	9.819	3.126	1.182	0.000	-105.568	-122.622	-74.126	-20.941	-3.848	-0.200	0.461	0.000	667.977	1.309	0.480	3.998	235	3.564	15741	27331	16923	288484	0	0.000	0.000	991
27.11.2023 15:00:55	CPi10006367	Datalog		-0.380	-0.160	-0.020	-0.060	-0.040	-0.020	0.000	0.000	0.040	0.120	0.180	0.100	0.020	0.020	0.000	0.000	1.160	0.006	15.399	25.000	20.992	1.300	0.000	104.226	119.075	72.583	30.039	9.819	3.126	1.182	0.000	-105.528	-122.522	-74.106	-20.921	-3.848	-0.200	0.461	0.000	667.637	1.310	0.480	4.005	235	3.553	15732	27331	17017	290264	0	0.000	0.000	991
27.11.2023 15:00:56	CPi10006367	Datalog,BL		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.399	24.990	20.992	1.299	0.000	104.205	119.055	72.563	30.019	9.819	3.126	1.182	0.000	-105.488	-122.381	-74.086	-20.921	-3.848	-0.200	0.461	0.000	667.356	1.310	0.480	4.005	235	3.545	15727	27335	16931	290231	0	0.000	0.000	991
27.11.2023 15:00:57	CPi10006367	Datalog		0.020	0.000	0.040	0.040	0.000	0.000	0.000	0.000	0.020	0.020	-0.020	0.020	0.000	0.000	0.000	0.000	0.180	0.000	15.437	25.000	21.145	1.299	0.000	104.226	119.055	72.603	30.059	9.819	3.126	1.182	0.000	-105.468	-122.361	-74.106	-20.901	-3.848	-0.200	0.461	0.000	667.416	1.310	0.480	3.998	236	3.543	15724	27335	16913	288703	0	0.000	0.000	991
27.11.2023 15:00:58	CPi10006367	Datalog		0.000	0.000	0.060	0.020	0.000	0.000	0.000	0.000	-0.100	0.000	0.040	0.060	0.020	0.000	0.000	0.000	0.300	0.000	15.399	24.990	21.145	1.301	0.000	104.205	119.055	72.623	30.039	9.819	3.126	1.182	0.000	-105.588	-122.381	-74.046	-20.861	-3.828	-0.200	0.461	0.000	667.416	1.310	0.480	3.998	235	3.553	15722	27335	17028	289301	0	0.000	0.000	991
27.11.2023 15:00:59	CPi10006367	Datalog		0.080	0.020	0.080	0.040	0.020	0.020	0.000	0.000	-0.040	0.060	0.040	0.060	0.020	0.000	0.000	0.000	0.480	0.000	15.399	25.000	20.992	1.298	0.000	104.286	119.075	72.643	30.059	9.839	3.146	1.182	0.000	-105.528	-122.321	-74.046	-20.861	-3.828	-0.200	0.461	0.000	667.476	1.310	0.480	3.998	236	3.543	15726	27335	17029	288985	0	0.000	0.000	991
27.11.2023 15:01:00	CPi10006367	Datalog		0.040	0.020	0.080	0.040	0.020	0.020	0.000	0.000	0.000	0.100	0.040	0.080	0.020	0.000	0.000	0.000	0.460	0.000	15.399	25.000	20.992	1.300	0.000	104.246	119.075	72.643	30.059	9.839	3.146	1.182	0.000	-105.488	-122.281	-74.046	-20.841	-3.828	-0.200	0.461	0.000	667.336	1.310	0.480	3.998	236	3.545	15731	27335	17016	289184	0	0.000	0.000	991
27.11.2023 15:01:01	CPi10006367	Datalog		0.040	0.040	0.080	0.000	0.020	0.000	0.000	0.000	0.040	0.220	0.140	0.100	0.020	0.000	0.000	0.000	0.700	-0.001	15.399	25.000	20.992	1.300	0.000	104.246	119.095	72.643	30.019	9.839	3.126	1.182	0.000	-105.448	-122.161	-73.946	-20.821	-3.828	-0.200	0.461	0.000	667.015	1.309	0.480	3.998	237	3.545	15737	27335	17055	292721	0	0.000	0.000	991
27.11.2023 15:01:02	CPi10006367	Datalog		0.080	0.120	0.100	0.000	0.020	0.000	0.000	0.000	0.020	0.180	0.100	0.100	0.020	0.000	0.000	0.000	0.740	-0.001	15.400	25.010	20.992	1.298	0.000	104.286	119.175	72.663	30.019	9.839	3.126	1.182	0.000	-105.468	-122.201	-73.986	-20.821	-3.828	-0.200	0.461	0.000	667.256	1.309	0.480	3.998	237	3.545	15746	27335	17083	290514	0	0.000	0.000	991
27.11.2023 15:01:03	CPi10006367	Datalog		0.160	0.200	0.100	-0.020	0.000	0.000	0.000	0.000	0.040	0.220	0.120	0.100	0.020	0.000	0.000	0.000	0.980	-0.002	15.400	25.010	21.145	1.303	0.000	104.366	119.255	72.663	29.999	9.819	3.126	1.182	0.000	-105.448	-122.161	-73.966	-20.821	-3.828	-0.200	0.461	0.000	667.296	1.308	0.480	3.998	236	3.547	15758	27335	17092	290925	0	0.000	0.000	991
27.11.2023 15:01:04	CPi10006367	Datalog		0.180	0.240	0.080	-0.040	0.020	0.000	0.000	0.000	0.040	0.280	0.180	0.100	0.020	0.000	0.000	0.000	1.180	-0.003	15.399	25.000	21.145	1.299	0.000	104.386	119.295	72.643	29.979	9.839	3.126	1.182	0.000	-105.448	-122.101	-73.906	-20.821	-3.828	-0.200	0.461	0.000	667.216	1.307	0.480	3.998	236	3.547	15769	27335	17083	289948	0	0.000	0.000	991
27.11.2023 15:01:05	CPi10006367	Datalog		0.200	0.240	0.080	-0.020	0.020	0.000	0.000	0.000	0.060	0.280	0.200	0.100	0.020	0.000	0.000	0.000	1.220	-0.003	15.399	25.000	21.145	1.300	0.000	104.406	119.295	72.643	29.999	9.839	3.126	1.182	0.000	-105.428	-122.101	-73.886	-20.821	-3.828	-0.200	0.461	0.000	667.216	1.307	0.480	3.998	236	3.545	15781	27335	17115	290935	0	0.000	0.000	991
