Date/Time	Device Serial number	Reason	Detected gas	IMS_rel1	IMS_rel2	IMS_rel3	IMS_rel4	IMS_rel5	IMS_rel6	IMS_rel7	IMS_rel8	IMS_rel9	IMS_rel10	IMS_rel11	IMS_rel12	IMS_rel13	IMS_rel14	IMS_rel15	IMS_rel16	IMS_rel sum	SCCell_rel	Humidity	CellTemp	ExtTemp	Flow	SCCell2_rel	IMS_abs1	IMS_abs2	IMS_abs3	IMS_abs4	IMS_abs5	IMS_abs6	IMS_abs7	IMS_abs8	IMS_abs9	IMS_abs10	IMS_abs11	IMS_abs12	IMS_abs13	IMS_abs14	IMS_abs15	IMS_abs16	IMS_abs sum	SCCell_abs	SCCell2_abs	BattVoltage	PumpPWM	AbsoluteHumidity	ScCell1R_abs	ScCell2R_abs	FlowSensorVoltage(V)	FlowSensorVal(l/min)	MOS1_HeaterResistance(ohm)	MOS1_SensorResistance(ohm)	MOS1_HeaterVoltage(V)	MOS2_HeaterResistance(ohm)	MOS2_SensorResistance(ohm)	MOS2_HeaterVoltage(V)	MOS3_HeaterResistance(ohm)	MOS3_SensorResistance(ohm)	CAL/MOS3_HeaterVoltage(V)	FET_SensorVoltage(V)	AirPressure(mBar)	MOS1_SensorResistance_Rel(R/R0)	MOS2_SensorResistance_Rel(R/R0)	MOS3_SensorResistance_Rel(R/R0)	FET_SensorVoltage_Rel(V)	CAL/MOS3_HeaterVoltage_Rel(V)	TempSP(C)	Status	Status2	ImsArmMeasStatus	IMSFlow(l/min)	FET_SensorTempVoltage(V)	MeasCount	ScCellFilterLen	MassFlowOffset	MicroSensorA_Age	FET_Age	MOS3_Age
11.12.2023 18:34:33	CPi10006367	All samples logged		-0.100	-0.020	0.040	-0.040	-0.040	0.000	0.000	0.000	-0.560	-0.300	0.540	0.480	0.120	0.020	0.000	0.000	2.260	-0.004	17.126	27.780	23.435	1.299	0.003	111.159	123.143	64.948	20.601	5.491	1.784	0.862	0.000	-103.484	-119.015	-72.543	-21.683	-3.888	0.020	0.521	0.000	649.140	1.280	0.561	3.969	232	4.606	16233	22971	3.713	1.301	690	25269	1.960	743	267228	2.438	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.587	0	0	1	1.290	0.000	99	160	0.051	531	1	1
11.12.2023 18:34:34	CPi10006367	All samples logged		-0.060	-0.040	0.020	-0.060	-0.040	0.000	0.000	0.000	-0.660	-0.380	0.660	0.540	0.140	0.020	0.000	0.000	2.620	-0.005	17.088	27.780	23.587	1.301	0.003	111.199	123.123	64.928	20.581	5.491	1.784	0.862	0.000	-103.584	-119.095	-72.423	-21.623	-3.868	0.020	0.521	0.000	649.100	1.279	0.561	3.969	232	4.601	16241	22977	3.712	1.299	690	25398	1.959	743	267470	2.438	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.435	0	0	1	1.290	0.000	100	160	0.051	531	1	1
11.12.2023 18:34:35	CPi10006367	All samples logged		-0.100	-0.040	0.020	-0.100	-0.060	-0.020	0.000	0.000	-0.740	-0.400	0.700	0.580	0.140	0.020	0.000	0.000	2.920	-0.005	17.051	27.780	23.587	1.299	0.002	111.159	123.123	64.928	20.541	5.471	1.763	0.862	0.000	-103.664	-119.115	-72.383	-21.583	-3.868	0.020	0.521	0.000	649.000	1.279	0.560	3.969	233	4.591	16248	22996	3.711	1.300	690	25496	1.959	743	269622	2.438	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.587	0	0	1	1.289	0.000	101	160	0.051	531	1	1
11.12.2023 18:34:36	CPi10006367	All samples logged		-0.200	-0.040	0.020	-0.100	-0.060	-0.020	0.000	0.000	-0.640	-0.400	0.720	0.660	0.160	0.020	0.000	0.000	3.040	-0.005	17.051	27.780	23.587	1.300	0.002	111.059	123.123	64.928	20.541	5.471	1.763	0.862	0.000	-103.564	-119.115	-72.363	-21.502	-3.848	0.020	0.521	0.000	648.679	1.278	0.560	3.969	233	4.580	16257	23025	3.714	1.302	690	25697	1.959	743	270394	2.438	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.587	0	0	1	1.289	0.000	102	160	0.051	531	1	1
11.12.2023 18:34:37	CPi10006367	All samples logged		-0.280	-0.120	-0.040	-0.100	-0.060	-0.020	0.000	0.000	-0.700	-0.400	0.800	0.700	0.180	0.020	0.000	0.000	3.420	-0.006	17.051	27.780	23.587	1.302	0.001	110.979	123.043	64.868	20.541	5.471	1.763	0.862	0.000	-103.624	-119.115	-72.283	-21.462	-3.828	0.020	0.521	0.000	648.379	1.277	0.559	3.969	232	4.580	16270	23054	3.714	1.301	690	25725	1.959	743	268596	2.437	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.587	0	0	1	1.288	0.000	103	160	0.051	531	1	1
11.12.2023 18:34:38	CPi10006367	All samples logged		-0.300	-0.100	-0.120	-0.120	-0.080	-0.020	0.000	0.000	-0.760	-0.440	0.860	0.760	0.180	0.040	0.000	0.000	3.780	-0.007	17.050	27.760	23.587	1.301	0.000	110.959	123.063	64.788	20.520	5.451	1.763	0.862	0.000	-103.684	-119.155	-72.222	-21.402	-3.828	0.040	0.521	0.000	648.258	1.277	0.559	3.969	232	4.580	16284	23083	3.710	1.298	690	25839	1.959	743	268284	2.438	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.587	0	0	1	1.285	0.000	104	160	0.051	531	1	1
11.12.2023 18:34:39	CPi10006367	All samples logged		-0.240	-0.040	-0.100	-0.120	-0.060	0.000	0.000	0.000	-0.780	-0.480	0.820	0.720	0.180	0.020	0.000	0.000	3.560	-0.008	17.050	27.760	23.435	1.298	0.000	111.019	123.123	64.808	20.520	5.471	1.784	0.862	0.000	-103.705	-119.195	-72.262	-21.442	-3.828	0.020	0.521	0.000	648.559	1.276	0.558	3.969	233	4.575	16293	23105	3.714	1.302	690	25710	1.959	743	265402	2.437	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.587	0	0	1	1.284	0.000	105	160	0.051	531	1	1
11.12.2023 18:34:40	CPi10006367	All samples logged		-0.360	-0.060	-0.080	-0.100	-0.060	0.000	0.000	0.000	-0.780	-0.560	0.860	0.740	0.180	0.020	0.000	0.000	3.800	-0.008	17.163	27.770	23.587	1.302	0.000	110.899	123.103	64.828	20.541	5.471	1.784	0.862	0.000	-103.705	-119.275	-72.222	-21.422	-3.828	0.020	0.521	0.000	648.479	1.275	0.558	3.969	232	4.575	16305	23115	3.714	1.299	690	25778	1.959	743	264672	2.437	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.435	0	0	1	1.283	0.000	106	160	0.051	531	1	1
11.12.2023 18:34:41	CPi10006367	All samples logged		-0.380	-0.080	-0.080	-0.100	-0.060	0.000	0.000	0.000	-0.800	-0.580	0.840	0.740	0.180	0.040	0.000	0.000	3.880	-0.009	17.200	27.750	23.435	1.299	0.000	110.879	123.083	64.828	20.541	5.471	1.784	0.862	0.000	-103.725	-119.295	-72.242	-21.422	-3.828	0.040	0.521	0.000	648.519	1.275	0.558	3.969	232	4.608	16311	23105	3.712	1.298	690	25758	1.959	743	262291	2.437	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.587	0	0	1	1.283	0.000	107	160	0.051	531	1	1
11.12.2023 18:34:42	CPi10006367	All samples logged		-0.380	-0.080	-0.060	-0.080	-0.060	-0.020	0.000	0.000	-0.740	-0.520	0.760	0.700	0.180	0.040	0.000	0.000	3.620	-0.009	17.275	27.750	23.435	1.298	0.001	110.879	123.083	64.848	20.561	5.471	1.763	0.862	0.000	-103.664	-119.235	-72.323	-21.462	-3.828	0.040	0.521	0.000	648.539	1.275	0.559	3.969	233	4.613	16312	23080	3.712	1.299	690	25808	1.959	743	262600	2.437	0	0	0.000	0.000	991	0.000	0.000	0.000	0.000	0.000	27.435	0	0	1	1.283	0.000	108	160	0.051	531	1	1
