Date/Time	Device Serial number	Reason	Detected gas	IMS_rel1	IMS_rel2	IMS_rel3	IMS_rel4	IMS_rel5	IMS_rel6	IMS_rel7	IMS_rel8	IMS_rel9	IMS_rel10	IMS_rel11	IMS_rel12	IMS_rel13	IMS_rel14	IMS_rel15	IMS_rel16	IMS_rel sum	SCCell_rel	Humidity	CellTemp	ExtTemp	Flow	SCCell2_rel	IMS_abs1	IMS_abs2	IMS_abs3	IMS_abs4	IMS_abs5	IMS_abs6	IMS_abs7	IMS_abs8	IMS_abs9	IMS_abs10	IMS_abs11	IMS_abs12	IMS_abs13	IMS_abs14	IMS_abs15	IMS_abs16	IMS_abs sum	SCCell_abs	SCCell2_abs	BattVoltage	PumpPWM	AbsoluteHumidity	ScCell1R_abs	ScCell2R_abs	FlowSensorVoltage(V)	FlowSensorVal(l/min)	MOS1_HeaterResistance(ohm)	MOS1_SensorResistance(ohm)	MOS1_HeaterVoltage(V)	MOS2_HeaterResistance(ohm)	MOS2_SensorResistance(ohm)	MOS2_HeaterVoltage(V)	MOS3_HeaterResistance(ohm)	MOS3_SensorResistance(ohm)	CAL/MOS3_HeaterVoltage(V)	FET_SensorVoltage(V)	AirPressure(mBar)	MOS1_SensorResistance_Rel(R/R0)	MOS2_SensorResistance_Rel(R/R0)	MOS3_SensorResistance_Rel(R/R0)	FET_SensorVoltage_Rel(V)	CAL/MOS3_HeaterVoltage_Rel(V)	TempSP(C)	Status	Status2	ImsArmMeasStatus	IMSFlow(l/min)	FET_SensorTempVoltage(V)	MeasCount	ScCellFilterLen	MassFlowOffset	MicroSensorA_Age	FET_Age	MOS3_Age
04.12.2023 13:37:15	CPi10006367	All samples logged		0.200	0.060	-0.020	0.000	0.000	0.000	0.000	0.000	-0.040	0.120	0.100	0.040	0.000	0.020	0.000	0.000	0.600	0.023	18.519	25.140	21.145	1.302	0.002	106.530	121.159	71.301	25.751	7.455	2.385	1.022	0.000	-103.644	-120.297	-75.709	-23.206	-4.308	-0.200	0.481	0.000	663.448	1.442	0.565	4.005	245	4.288	13769	22799	3.764	1.300	690	22738	1.960	743	215784	2.440	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.297	0	0	1	1.307	0.000	84	160	0.011	361	1	1
04.12.2023 13:37:16	CPi10006367	All samples logged		0.180	-0.020	-0.080	-0.040	-0.020	-0.020	0.000	0.000	-0.060	0.100	0.100	0.060	0.020	0.020	0.000	0.000	0.720	0.029	18.481	25.140	21.145	1.300	0.002	106.510	121.079	71.240	25.711	7.435	2.365	1.022	0.000	-103.664	-120.317	-75.709	-23.186	-4.288	-0.200	0.481	0.000	663.208	1.448	0.565	4.005	245	4.296	13691	22784	3.760	1.299	690	22779	1.960	742	216009	2.439	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.307	0.000	85	160	0.011	361	1	1
04.12.2023 13:37:17	CPi10006367	All samples logged		0.200	-0.020	-0.100	-0.040	-0.020	-0.020	0.000	0.000	0.040	0.140	0.120	0.080	0.020	0.020	0.000	0.000	0.820	0.034	18.481	25.140	21.297	1.299	0.002	106.530	121.079	71.220	25.711	7.435	2.365	1.022	0.000	-103.564	-120.277	-75.689	-23.166	-4.288	-0.200	0.481	0.000	663.027	1.454	0.565	4.005	245	4.288	13617	22771	3.764	1.303	689	22863	1.960	742	217781	2.439	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.307	0.000	86	160	0.011	361	1	1
04.12.2023 13:37:18	CPi10006367	All samples logged		0.260	0.000	-0.100	-0.060	-0.040	-0.020	0.000	0.000	-0.080	0.120	0.180	0.120	0.020	0.020	0.000	0.000	1.020	0.040	18.481	25.140	21.297	1.303	0.003	106.590	121.099	71.220	25.691	7.415	2.365	1.022	0.000	-103.684	-120.297	-75.629	-23.126	-4.288	-0.200	0.481	0.000	663.108	1.459	0.566	4.005	245	4.288	13545	22759	3.763	1.300	690	22901	1.960	743	216324	2.439	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.297	0	0	1	1.307	0.000	87	160	0.011	361	1	1
04.12.2023 13:37:19	CPi10006367	All samples logged		0.240	-0.060	-0.140	-0.080	-0.060	-0.020	0.000	0.000	-0.040	0.080	0.160	0.120	0.020	0.020	0.000	0.000	1.040	0.046	18.481	25.140	21.297	1.300	0.003	106.570	121.039	71.180	25.671	7.395	2.365	1.022	0.000	-103.644	-120.337	-75.649	-23.126	-4.288	-0.200	0.481	0.000	662.967	1.465	0.566	4.005	245	4.288	13471	22746	3.759	1.298	689	23005	1.960	742	215433	2.439	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.297	0	0	1	1.307	0.000	88	160	0.011	361	1	1
04.12.2023 13:37:20	CPi10006367	All samples logged		0.240	-0.080	-0.140	-0.080	-0.040	-0.020	0.000	0.000	-0.060	0.080	0.160	0.100	0.000	0.020	0.000	0.000	1.020	0.051	18.481	25.140	21.145	1.298	0.003	106.570	121.019	71.180	25.671	7.415	2.365	1.022	0.000	-103.664	-120.337	-75.649	-23.146	-4.308	-0.200	0.481	0.000	663.027	1.470	0.566	4.005	245	4.288	13401	22737	3.764	1.301	689	23172	1.960	742	215432	2.439	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.297	0	0	1	1.307	0.000	89	160	0.011	361	1	1
04.12.2023 13:37:21	CPi10006367	All samples logged		0.260	-0.140	-0.200	-0.120	-0.060	-0.020	0.000	0.000	-0.080	0.020	0.140	0.100	0.020	0.020	0.000	0.000	1.180	0.056	18.482	25.150	21.297	1.301	0.003	106.590	120.959	71.120	25.631	7.395	2.365	1.022	0.000	-103.684	-120.397	-75.669	-23.146	-4.288	-0.200	0.481	0.000	662.947	1.476	0.566	4.005	246	4.288	13331	22727	3.760	1.300	689	23209	1.960	742	215046	2.438	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.307	0.000	90	160	0.011	361	1	1
04.12.2023 13:37:22	CPi10006367	All samples logged		0.280	-0.080	-0.140	-0.120	-0.060	-0.020	0.000	0.000	-0.040	0.040	0.120	0.100	0.000	0.020	0.000	0.000	1.020	0.062	18.445	25.150	21.145	1.300	0.003	106.610	121.019	71.180	25.631	7.395	2.365	1.022	0.000	-103.644	-120.377	-75.689	-23.146	-4.308	-0.200	0.481	0.000	663.068	1.481	0.566	4.005	245	4.290	13262	22721	3.765	1.303	689	23290	1.959	742	215445	2.438	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.297	0	0	1	1.307	0.000	91	160	0.011	361	1	1
04.12.2023 13:37:23	CPi10006367	All samples logged		0.240	-0.040	-0.080	-0.120	-0.060	-0.020	0.000	0.000	0.020	0.040	0.160	0.140	0.000	0.020	0.000	0.000	0.940	0.067	18.481	25.140	21.297	1.303	0.004	106.570	121.059	71.240	25.631	7.395	2.365	1.022	0.000	-103.584	-120.377	-75.649	-23.106	-4.308	-0.200	0.481	0.000	662.987	1.487	0.567	4.005	245	4.282	13193	22715	3.760	1.297	690	23329	1.959	743	213528	2.439	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.145	0	0	1	1.307	0.000	92	160	0.011	361	1	1
04.12.2023 13:37:24	CPi10006367	All samples logged		0.300	0.020	-0.040	-0.100	-0.060	-0.020	0.000	0.000	0.040	0.020	0.120	0.120	0.020	0.020	0.000	0.000	0.880	0.073	18.407	25.150	21.297	1.297	0.004	106.630	121.119	71.281	25.651	7.395	2.365	1.022	0.000	-103.564	-120.397	-75.689	-23.126	-4.288	-0.200	0.481	0.000	663.208	1.492	0.567	4.005	246	4.288	13121	22708	3.761	1.300	689	23331	1.960	742	213797	2.439	0	0	0.000	0.000	994	0.000	0.000	0.000	0.000	0.000	25.297	0	0	1	1.307	0.000	93	160	0.011	361	1	1
